longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,rooms_per_household,bedrooms_per_room,population_per_household,median_house_value
-122.19,39.74,39.0,4179.0,814.0,2111.0,809.0,2.3507,INLAND,5.165636588380717,0.1947834410145968,2.6093943139678615,65600.0
-122.26,37.85,52.0,2202.0,434.0,910.0,402.0,3.2031,NEAR BAY,5.477611940298507,0.1970935513169845,2.263681592039801,281500.0
-121.62,36.69,12.0,512.0,144.0,767.0,149.0,2.2667,<1H OCEAN,3.436241610738255,0.28125,5.147651006711409,72900.0
-118.35,34.17,44.0,2572.0,613.0,1280.0,570.0,3.5583,<1H OCEAN,4.512280701754386,0.2383359253499222,2.245614035087719,232000.0
-117.93,34.04,30.0,1336.0,239.0,905.0,253.0,4.8854,<1H OCEAN,5.280632411067193,0.1788922155688622,3.5770750988142295,178100.0
-117.96,34.03,35.0,2093.0,,1755.0,403.0,3.4115,<1H OCEAN,5.193548387096774,,4.354838709677419,150400.0
-117.1,33.15,5.0,3159.0,685.0,1398.0,581.0,3.1467,<1H OCEAN,5.437177280550775,0.2168407723963279,2.406196213425129,161100.0
-118.38,33.79,32.0,10445.0,1620.0,4474.0,1576.0,7.7042,NEAR OCEAN,6.62753807106599,0.1550981330780277,2.8388324873096447,500001.0
-117.97,33.85,30.0,2513.0,476.0,1611.0,472.0,4.0061,<1H OCEAN,5.3241525423728815,0.1894150417827298,3.413135593220339,182900.0
-117.23,32.73,35.0,2914.0,683.0,1562.0,638.0,2.5259,NEAR OCEAN,4.567398119122257,0.2343857240905971,2.4482758620689653,240200.0
-122.22,37.47,35.0,367.0,113.0,398.0,109.0,2.5,NEAR OCEAN,3.36697247706422,0.3079019073569482,3.6513761467889907,166700.0
-118.24,33.94,39.0,1215.0,273.0,1211.0,265.0,1.7212,<1H OCEAN,4.584905660377358,0.2246913580246913,4.569811320754717,95500.0
-122.48,37.93,16.0,2947.0,802.0,1385.0,743.0,3.6731,NEAR BAY,3.96635262449529,0.2721411605022056,1.864064602960969,318000.0
-117.26,33.84,12.0,1159.0,209.0,523.0,159.0,2.7232,INLAND,7.289308176100629,0.180327868852459,3.289308176100629,123200.0
-117.96,33.67,16.0,5143.0,652.0,2209.0,637.0,7.0173,<1H OCEAN,8.073783359497645,0.1267742562706591,3.467817896389325,382100.0
-122.39,37.74,42.0,4110.0,846.0,2147.0,674.0,2.5694,NEAR BAY,6.097922848664688,0.2058394160583941,3.185459940652819,201000.0
-114.94,34.55,20.0,350.0,95.0,119.0,58.0,1.625,INLAND,6.0344827586206895,0.2714285714285714,2.0517241379310347,50000.0
-118.16,34.16,43.0,1276.0,226.0,545.0,209.0,4.1518,<1H OCEAN,6.105263157894737,0.177115987460815,2.6076555023923444,230700.0
-120.65,35.29,36.0,1940.0,315.0,850.0,298.0,3.1818,NEAR OCEAN,6.510067114093959,0.1623711340206185,2.8523489932885906,249600.0
-121.03,37.63,5.0,2881.0,584.0,1490.0,570.0,3.0398,INLAND,5.054385964912281,0.202707393266227,2.6140350877192984,120000.0
-121.26,37.99,27.0,429.0,102.0,179.0,90.0,2.3333,INLAND,4.766666666666667,0.2377622377622377,1.988888888888889,87500.0
-122.29,37.82,2.0,158.0,43.0,94.0,57.0,2.5625,NEAR BAY,2.771929824561404,0.2721518987341772,1.6491228070175439,60000.0
-122.19,37.84,18.0,1617.0,210.0,533.0,194.0,11.6017,NEAR BAY,8.335051546391753,0.1298701298701298,2.747422680412371,392600.0
-118.45,34.03,41.0,1240.0,320.0,711.0,304.0,3.3482,<1H OCEAN,4.078947368421052,0.2580645161290322,2.338815789473684,318100.0
-120.4,37.92,22.0,1022.0,194.0,517.0,198.0,3.625,INLAND,5.161616161616162,0.1898238747553816,2.611111111111111,99400.0
-119.83,36.77,32.0,2867.0,615.0,1705.0,570.0,2.4286,INLAND,5.029824561403509,0.2145099407045692,2.991228070175439,68100.0
-122.45,37.79,52.0,2196.0,280.0,668.0,291.0,10.0914,NEAR BAY,7.546391752577319,0.1275045537340619,2.29553264604811,500001.0
-122.56,38.01,21.0,2144.0,400.0,840.0,398.0,4.6,NEAR BAY,5.386934673366834,0.1865671641791045,2.1105527638190953,239500.0
-118.03,33.9,36.0,1143.0,193.0,826.0,188.0,5.3184,<1H OCEAN,6.079787234042553,0.168853893263342,4.3936170212765955,171100.0
-119.85,36.97,13.0,2872.0,477.0,1607.0,481.0,4.475,INLAND,5.970893970893971,0.1660863509749303,3.3409563409563408,102400.0
-120.87,37.62,30.0,455.0,70.0,220.0,69.0,4.8958,INLAND,6.594202898550725,0.1538461538461538,3.1884057971014492,142500.0
-122.01,37.18,37.0,3852.0,652.0,1534.0,567.0,5.8596,<1H OCEAN,6.7936507936507935,0.1692627206645898,2.7054673721340388,318700.0
-122.68,38.36,8.0,7520.0,1336.0,3833.0,1287.0,4.3278,<1H OCEAN,5.843045843045843,0.1776595744680851,2.9782439782439782,184100.0
-117.2,32.79,16.0,2079.0,394.0,746.0,383.0,5.0958,NEAR OCEAN,5.4281984334203655,0.1895141895141895,1.947780678851175,300000.0
-117.97,33.74,18.0,2814.0,539.0,1439.0,493.0,3.599,<1H OCEAN,5.707910750507099,0.1915422885572139,2.918864097363083,262000.0
-118.21,33.94,41.0,1807.0,442.0,1628.0,443.0,2.84,<1H OCEAN,4.07900677200903,0.2446043165467626,3.674943566591422,156100.0
-118.13,34.04,42.0,2205.0,451.0,1392.0,423.0,4.3646,<1H OCEAN,5.212765957446808,0.2045351473922902,3.2907801418439715,211400.0
-116.95,32.79,19.0,11391.0,3093.0,7178.0,2905.0,2.0326,<1H OCEAN,3.9211703958691912,0.2715301553858309,2.4709122203098106,123200.0
-116.42,33.51,26.0,186.0,48.0,102.0,39.0,2.5625,INLAND,4.769230769230769,0.2580645161290322,2.6153846153846154,103100.0
-118.25,33.79,38.0,1730.0,460.0,1724.0,424.0,2.7308,NEAR OCEAN,4.080188679245283,0.2658959537572254,4.066037735849057,150400.0
-117.97,33.82,26.0,4013.0,985.0,2442.0,922.0,3.7655,<1H OCEAN,4.352494577006508,0.2454522800897084,2.648590021691974,197700.0
-117.14,32.74,16.0,6075.0,1816.0,2592.0,1634.0,2.5553,NEAR OCEAN,3.717870257037944,0.2989300411522633,1.5862913096695226,178100.0
-120.46,34.64,11.0,562.0,164.0,504.0,147.0,2.0161,NEAR OCEAN,3.82312925170068,0.2918149466192171,3.4285714285714284,118800.0
-123.15,39.31,19.0,1026.0,205.0,424.0,152.0,2.8833,INLAND,6.75,0.1998050682261208,2.789473684210526,154200.0
-121.8,37.27,17.0,3912.0,737.0,2693.0,746.0,5.0772,<1H OCEAN,5.243967828418231,0.1883946830265848,3.6099195710455763,221500.0
-121.41,36.85,11.0,1708.0,394.0,1474.0,372.0,2.8839,INLAND,4.591397849462366,0.2306791569086651,3.9623655913978495,145900.0
-118.03,33.91,35.0,2323.0,406.0,1741.0,398.0,4.2437,<1H OCEAN,5.836683417085427,0.1747739991390443,4.374371859296482,164100.0
-119.71,34.42,31.0,1643.0,499.0,1253.0,499.0,3.1563,<1H OCEAN,3.292585170340681,0.3037127206329884,2.5110220440881763,267000.0
-118.99,35.39,52.0,2805.0,573.0,1325.0,522.0,2.5083,INLAND,5.373563218390805,0.2042780748663101,2.5383141762452106,70100.0
-118.28,34.26,32.0,1079.0,207.0,486.0,167.0,4.9833,<1H OCEAN,6.461077844311378,0.1918443002780352,2.910179640718563,213000.0
-118.2,33.81,46.0,1388.0,254.0,742.0,241.0,4.6458,NEAR OCEAN,5.759336099585062,0.1829971181556196,3.078838174273859,212100.0
-117.01,32.7,25.0,2321.0,398.0,1434.0,386.0,3.5341,NEAR OCEAN,6.012953367875648,0.1714778112882378,3.715025906735751,120800.0
-118.36,33.88,25.0,2845.0,710.0,1611.0,628.0,3.2049,<1H OCEAN,4.530254777070064,0.2495606326889279,2.5652866242038215,267400.0
-117.1,32.7,42.0,2002.0,488.0,1505.0,464.0,1.5057,NEAR OCEAN,4.314655172413793,0.2437562437562437,3.2435344827586206,86300.0
-117.03,32.69,10.0,901.0,163.0,698.0,167.0,4.6648,NEAR OCEAN,5.395209580838324,0.1809100998890122,4.179640718562874,156100.0
-118.15,34.04,33.0,818.0,195.0,664.0,198.0,2.1944,<1H OCEAN,4.131313131313132,0.2383863080684596,3.3535353535353534,203300.0
-118.13,34.14,23.0,5465.0,1494.0,2511.0,1359.0,3.4531,<1H OCEAN,4.021339220014717,0.2733760292772186,1.8476821192052981,210900.0
-118.32,34.19,37.0,1335.0,249.0,485.0,240.0,4.1731,<1H OCEAN,5.5625,0.1865168539325842,2.0208333333333335,352100.0
-121.82,37.35,24.0,2298.0,575.0,2409.0,569.0,3.4509,<1H OCEAN,4.038664323374341,0.2502175805047867,4.233743409490334,182400.0
-117.65,33.57,5.0,1998.0,500.0,1185.0,446.0,4.3542,<1H OCEAN,4.479820627802691,0.2502502502502503,2.6569506726457397,195600.0
-118.05,34.04,33.0,1348.0,,1098.0,257.0,4.2917,<1H OCEAN,5.245136186770428,,4.272373540856031,161200.0
-121.79,39.48,39.0,1105.0,180.0,408.0,166.0,3.3929,INLAND,6.656626506024097,0.1628959276018099,2.4578313253012047,82100.0
-118.43,34.25,32.0,2433.0,553.0,2318.0,532.0,3.6384,<1H OCEAN,4.573308270676692,0.2272914097821619,4.357142857142857,159300.0
-118.14,33.77,51.0,2812.0,621.0,1171.0,566.0,3.875,NEAR OCEAN,4.968197879858657,0.2208392603129445,2.068904593639576,342900.0
-122.41,37.76,52.0,492.0,139.0,316.0,168.0,3.0865,NEAR BAY,2.9285714285714284,0.282520325203252,1.880952380952381,225000.0
-118.1,33.93,33.0,1474.0,325.0,1205.0,335.0,3.1397,<1H OCEAN,4.4,0.2204884667571234,3.5970149253731343,166800.0
-117.95,33.69,26.0,1417.0,264.0,817.0,261.0,4.875,<1H OCEAN,5.42911877394636,0.1863091037402964,3.1302681992337167,230400.0
-123.22,39.28,16.0,5569.0,1106.0,3148.0,1088.0,3.1455,<1H OCEAN,5.118566176470588,0.1985993894774645,2.8933823529411766,142900.0
-114.65,33.6,28.0,1678.0,322.0,666.0,256.0,2.9653,INLAND,6.5546875,0.1918951132300357,2.6015625,94900.0
-119.17,34.16,17.0,5276.0,1020.0,4066.0,984.0,4.5828,NEAR OCEAN,5.361788617886178,0.1933282789992418,4.132113821138211,205400.0
-117.07,32.75,14.0,3073.0,851.0,2000.0,782.0,2.3824,NEAR OCEAN,3.9296675191815855,0.2769280833062154,2.557544757033248,144700.0
-121.92,36.62,52.0,1001.0,191.0,425.0,184.0,3.7614,NEAR OCEAN,5.440217391304348,0.1908091908091908,2.3097826086956523,241700.0
-117.11,32.79,16.0,2574.0,771.0,1129.0,721.0,3.3849,NEAR OCEAN,3.5700416088765605,0.2995337995337995,1.565880721220527,96900.0
-118.09,34.0,36.0,1722.0,353.0,1174.0,335.0,3.045,<1H OCEAN,5.140298507462687,0.2049941927990708,3.5044776119402985,160600.0
-120.01,38.92,25.0,1758.0,357.0,689.0,278.0,2.675,INLAND,6.323741007194244,0.2030716723549488,2.4784172661870505,104200.0
-121.85,39.72,18.0,7272.0,1559.0,5022.0,1524.0,1.6911,INLAND,4.771653543307087,0.2143839383938393,3.295275590551181,98800.0
-121.92,36.62,47.0,1811.0,401.0,948.0,375.0,3.0379,NEAR OCEAN,4.8293333333333335,0.2214246272777471,2.528,249300.0
-122.05,37.68,32.0,2015.0,318.0,1019.0,340.0,6.1104,NEAR BAY,5.926470588235294,0.1578163771712158,2.9970588235294118,240700.0
-118.88,34.17,15.0,4260.0,,1701.0,669.0,5.1033,<1H OCEAN,6.367713004484305,,2.5426008968609866,410700.0
-118.59,34.23,14.0,4407.0,1209.0,2676.0,1128.0,3.4091,<1H OCEAN,3.906914893617021,0.2743362831858407,2.372340425531915,168800.0
-122.0,37.39,36.0,1236.0,229.0,880.0,247.0,5.791,<1H OCEAN,5.004048582995951,0.1852750809061488,3.562753036437247,239400.0
-121.89,37.27,28.0,1481.0,256.0,688.0,221.0,5.2088,<1H OCEAN,6.701357466063349,0.1728561782579338,3.1131221719457014,240900.0
-122.28,37.54,37.0,991.0,180.0,463.0,177.0,5.1701,NEAR OCEAN,5.598870056497175,0.1816347124117053,2.615819209039548,294200.0
-121.35,38.55,18.0,4481.0,780.0,2211.0,775.0,3.9934,INLAND,5.781935483870968,0.1740682883284981,2.8529032258064517,123300.0
-118.36,34.07,40.0,1821.0,447.0,777.0,441.0,2.3375,<1H OCEAN,4.129251700680272,0.2454695222405271,1.7619047619047619,355200.0
-122.25,38.1,52.0,1591.0,372.0,817.0,357.0,2.1411,NEAR BAY,4.456582633053221,0.2338152105593966,2.288515406162465,97200.0
-121.23,37.98,27.0,849.0,137.0,373.0,131.0,5.0362,INLAND,6.480916030534351,0.1613663133097762,2.8473282442748094,181300.0
-117.74,34.11,28.0,3494.0,566.0,1391.0,522.0,5.3637,INLAND,6.693486590038314,0.1619919862621637,2.664750957854406,214700.0
-122.63,38.95,11.0,686.0,127.0,246.0,86.0,1.7083,INLAND,7.976744186046512,0.1851311953352769,2.86046511627907,77300.0
-118.2,34.13,30.0,3369.0,824.0,2032.0,795.0,4.0052,<1H OCEAN,4.237735849056604,0.2445829623033541,2.5559748427672955,196400.0
-118.4,33.86,18.0,5152.0,1365.0,2286.0,1243.0,5.1677,<1H OCEAN,4.144810941271119,0.264945652173913,1.839098954143202,380800.0
-117.95,34.16,17.0,7116.0,1089.0,3538.0,1083.0,6.2654,INLAND,6.570637119113574,0.153035413153457,3.2668513388734994,273800.0
-120.45,37.31,20.0,4379.0,753.0,2055.0,716.0,3.7652,INLAND,6.115921787709497,0.171957067823704,2.8701117318435756,133500.0
-122.47,37.66,18.0,4172.0,806.0,3226.0,790.0,5.7535,NEAR OCEAN,5.281012658227848,0.1931927133269415,4.083544303797468,297900.0
-123.01,38.8,21.0,360.0,96.0,131.0,74.0,3.5156,<1H OCEAN,4.864864864864865,0.2666666666666666,1.7702702702702702,133300.0
-118.19,34.09,41.0,2090.0,530.0,2043.0,537.0,1.9706,<1H OCEAN,3.891992551210428,0.2535885167464115,3.804469273743017,144200.0
-122.5,37.77,52.0,1769.0,414.0,1032.0,380.0,3.9954,NEAR BAY,4.655263157894737,0.2340305257207461,2.7157894736842105,324700.0
-122.09,37.4,24.0,3983.0,1126.0,2645.0,1072.0,3.6742,NEAR BAY,3.7154850746268657,0.2827014812955059,2.467350746268657,275000.0
-118.4,34.15,31.0,3881.0,909.0,1535.0,846.0,3.0398,<1H OCEAN,4.587470449172577,0.2342179850553981,1.8144208037825058,369100.0
-118.27,34.07,38.0,1270.0,556.0,1692.0,450.0,1.87,<1H OCEAN,2.8222222222222224,0.4377952755905512,3.76,170800.0
-117.28,34.15,32.0,2170.0,430.0,815.0,401.0,3.1765,INLAND,5.41147132169576,0.1981566820276497,2.0324189526184537,135000.0
-117.89,33.61,42.0,1301.0,280.0,539.0,249.0,5.0,<1H OCEAN,5.224899598393574,0.2152190622598001,2.1646586345381524,500001.0
-121.45,38.52,37.0,1477.0,321.0,888.0,312.0,2.5592,INLAND,4.733974358974359,0.2173324306025728,2.8461538461538463,70300.0
-121.16,38.16,31.0,1953.0,366.0,999.0,316.0,2.4906,INLAND,6.180379746835443,0.1874039938556067,3.161392405063291,122500.0
-119.02,35.35,38.0,1472.0,305.0,670.0,282.0,2.2407,INLAND,5.219858156028369,0.2072010869565217,2.375886524822695,76000.0
-121.45,38.63,28.0,1246.0,295.0,884.0,258.0,1.4397,INLAND,4.829457364341085,0.2367576243980738,3.4263565891472867,51700.0
-122.39,37.57,35.0,520.0,83.0,185.0,76.0,6.4865,NEAR OCEAN,6.842105263157895,0.1596153846153846,2.4342105263157894,450000.0
-118.2,34.05,50.0,1407.0,401.0,1526.0,385.0,2.29,<1H OCEAN,3.654545454545455,0.2850035536602701,3.963636363636364,121800.0
-122.43,37.75,52.0,3521.0,767.0,1415.0,687.0,4.875,NEAR BAY,5.125181950509462,0.2178358420903152,2.059679767103348,362200.0
-117.7,33.62,19.0,2957.0,492.0,1639.0,495.0,5.0686,<1H OCEAN,5.973737373737373,0.1663848495096381,3.311111111111111,225600.0
-120.92,38.86,11.0,1720.0,345.0,850.0,326.0,3.2027,INLAND,5.276073619631902,0.2005813953488372,2.607361963190184,128600.0
-121.3,38.59,25.0,3002.0,718.0,1660.0,613.0,2.1116,INLAND,4.897226753670473,0.2391738840772818,2.707993474714519,89600.0
-122.47,37.72,46.0,1836.0,319.0,767.0,302.0,5.9114,NEAR OCEAN,6.079470198675497,0.1737472766884531,2.5397350993377485,399000.0
-118.21,33.93,41.0,619.0,138.0,636.0,145.0,2.5083,<1H OCEAN,4.268965517241379,0.2229402261712439,4.386206896551724,118100.0
-120.8,37.53,29.0,1162.0,254.0,726.0,225.0,2.1932,INLAND,5.164444444444444,0.2185886402753872,3.2266666666666666,90600.0
-117.32,34.11,38.0,1462.0,337.0,1208.0,324.0,2.2604,INLAND,4.512345679012346,0.2305061559507523,3.728395061728395,68100.0
-118.45,34.16,22.0,4982.0,1358.0,2237.0,1220.0,3.7105,<1H OCEAN,4.083606557377049,0.2725812926535528,1.8336065573770493,272600.0
-119.8,36.78,43.0,2382.0,431.0,874.0,380.0,3.5542,INLAND,6.268421052631579,0.1809403862300588,2.3,96500.0
-122.44,38.34,25.0,3106.0,715.0,1262.0,665.0,1.9487,<1H OCEAN,4.670676691729323,0.230199613650998,1.8977443609022557,233500.0
-118.35,34.28,30.0,3214.0,513.0,1700.0,533.0,4.6944,<1H OCEAN,6.030018761726079,0.1596141879278158,3.189493433395872,248200.0
-118.16,34.09,36.0,3334.0,920.0,2881.0,800.0,2.1696,<1H OCEAN,4.1675,0.2759448110377924,3.60125,170800.0
-117.22,34.54,8.0,12526.0,2495.0,6133.0,2324.0,2.9072,INLAND,5.389845094664372,0.1991856937569854,2.6389845094664373,119200.0
-119.41,36.68,18.0,1802.0,332.0,945.0,292.0,3.4044,INLAND,6.171232876712328,0.1842397336293007,3.2363013698630136,115300.0
-117.28,32.73,44.0,1934.0,325.0,783.0,316.0,4.8684,NEAR OCEAN,6.120253164556962,0.1680455015511892,2.4778481012658227,358600.0
-118.03,34.14,31.0,4353.0,1117.0,2338.0,1037.0,3.0727,INLAND,4.197685631629701,0.2566046404778314,2.2545805207328833,242600.0
-118.34,34.1,24.0,1996.0,791.0,1215.0,672.0,1.5429,<1H OCEAN,2.970238095238096,0.3962925851703406,1.8080357142857142,325000.0
-117.65,33.48,6.0,1638.0,188.0,572.0,174.0,13.0502,<1H OCEAN,9.413793103448276,0.1147741147741147,3.2873563218390807,500001.0
-119.01,35.37,44.0,593.0,136.0,364.0,121.0,1.4779,INLAND,4.900826446280992,0.2293423271500843,3.0082644628099175,66000.0
-118.2,33.91,36.0,2283.0,499.0,1836.0,462.0,2.8793,<1H OCEAN,4.941558441558442,0.2185720543144984,3.9740259740259742,118100.0
-115.37,32.81,23.0,1458.0,294.0,866.0,275.0,2.3594,INLAND,5.301818181818182,0.2016460905349794,3.149090909090909,74300.0
-118.27,34.08,46.0,3007.0,854.0,2587.0,814.0,2.7179,<1H OCEAN,3.694103194103194,0.2840039906883937,3.178132678132678,184300.0
-118.14,34.68,25.0,1703.0,342.0,775.0,309.0,4.5455,INLAND,5.511326860841424,0.2008220786846741,2.5080906148867315,126500.0
-118.08,33.86,26.0,778.0,173.0,539.0,186.0,3.2679,<1H OCEAN,4.182795698924731,0.2223650385604113,2.8978494623655915,236500.0
-118.18,34.22,40.0,1983.0,298.0,853.0,271.0,5.9845,<1H OCEAN,7.317343173431734,0.1502773575390822,3.1476014760147604,241700.0
-121.12,37.48,5.0,4109.0,820.0,3062.0,713.0,3.2396,INLAND,5.762973352033661,0.1995619372110002,4.2945301542777,125200.0
-122.4,37.59,22.0,2754.0,477.0,1163.0,479.0,6.2306,NEAR OCEAN,5.749478079331942,0.1732026143790849,2.4279749478079333,500001.0
-118.27,34.14,29.0,3768.0,1211.0,2320.0,1030.0,2.7685,<1H OCEAN,3.658252427184466,0.3213906581740977,2.2524271844660193,204500.0
-122.47,37.69,30.0,837.0,213.0,606.0,199.0,4.875,NEAR OCEAN,4.206030150753769,0.2544802867383512,3.0452261306532664,258800.0
-121.96,37.33,35.0,2294.0,411.0,1054.0,449.0,4.0667,<1H OCEAN,5.10913140311804,0.1791630340017437,2.3474387527839644,276900.0
-122.02,37.59,18.0,1165.0,333.0,855.0,319.0,3.6923,NEAR BAY,3.652037617554859,0.2858369098712446,2.6802507836990594,213200.0
-118.47,34.27,17.0,1444.0,282.0,523.0,270.0,2.7353,<1H OCEAN,5.348148148148148,0.1952908587257617,1.9370370370370371,192400.0
-122.36,37.59,20.0,2638.0,854.0,1352.0,718.0,3.5125,NEAR OCEAN,3.6740947075208914,0.3237300985595148,1.883008356545961,350600.0
-122.44,37.78,52.0,3017.0,851.0,1588.0,800.0,3.3882,NEAR BAY,3.77125,0.2820682797480941,1.985,471400.0
-123.22,39.16,29.0,6121.0,1222.0,3595.0,1189.0,2.631,<1H OCEAN,5.148023549201009,0.199640581604313,3.0235492010092515,109600.0
-118.14,33.75,39.0,1995.0,634.0,867.0,567.0,4.0795,NEAR OCEAN,3.5185185185185186,0.3177944862155388,1.529100529100529,400000.0
-118.35,33.95,42.0,1779.0,431.0,1507.0,380.0,2.8892,<1H OCEAN,4.681578947368421,0.2422709387296233,3.9657894736842105,159800.0
-122.34,37.59,44.0,1395.0,269.0,736.0,288.0,5.6206,NEAR OCEAN,4.84375,0.192831541218638,2.5555555555555554,386400.0
-117.56,33.94,6.0,575.0,73.0,318.0,88.0,7.0215,INLAND,6.534090909090909,0.1269565217391304,3.6136363636363638,257100.0
-121.17,37.97,28.0,1374.0,248.0,769.0,229.0,3.6389,INLAND,6.0,0.1804949053857351,3.3580786026200875,130400.0
-118.1,34.13,44.0,1917.0,265.0,754.0,257.0,12.4237,<1H OCEAN,7.4591439688715955,0.1382368283776734,2.933852140077821,500001.0
-121.87,37.35,37.0,1566.0,375.0,1223.0,346.0,3.2793,<1H OCEAN,4.526011560693641,0.239463601532567,3.5346820809248554,174500.0
-118.17,34.08,33.0,851.0,231.0,936.0,228.0,3.375,<1H OCEAN,3.732456140350877,0.2714453584018801,4.105263157894737,147500.0
-118.21,34.05,28.0,1079.0,306.0,1358.0,285.0,2.52,<1H OCEAN,3.7859649122807015,0.283595922150139,4.764912280701754,131900.0
-119.73,36.73,9.0,1621.0,428.0,678.0,394.0,2.2437,INLAND,4.114213197969543,0.2640345465761875,1.7208121827411167,54200.0
-121.78,36.92,19.0,1515.0,253.0,975.0,266.0,4.3906,<1H OCEAN,5.695488721804511,0.166996699669967,3.6654135338345863,241200.0
-118.31,33.96,43.0,2118.0,569.0,1266.0,500.0,1.747,<1H OCEAN,4.236,0.2686496694995278,2.532,121000.0
-117.65,34.14,16.0,2196.0,287.0,949.0,289.0,8.6573,INLAND,7.598615916955017,0.1306921675774134,3.283737024221453,354000.0
-118.2,34.08,41.0,1807.0,429.0,1699.0,424.0,2.2222,<1H OCEAN,4.261792452830188,0.237410071942446,4.007075471698113,126000.0
-118.24,33.94,34.0,796.0,180.0,673.0,144.0,2.0769,<1H OCEAN,5.527777777777778,0.2261306532663316,4.673611111111111,88300.0
-119.79,36.75,33.0,3161.0,934.0,3530.0,846.0,1.123,INLAND,3.736406619385343,0.2954761151534325,4.1725768321513,46700.0
-120.43,34.96,19.0,2350.0,631.0,1291.0,515.0,1.0349,<1H OCEAN,4.563106796116505,0.2685106382978723,2.5067961165048542,130800.0
-119.19,35.41,12.0,2835.0,471.0,1399.0,413.0,4.4125,INLAND,6.864406779661017,0.1661375661375661,3.387409200968523,149000.0
-122.09,37.4,17.0,748.0,184.0,412.0,180.0,3.4375,NEAR BAY,4.155555555555556,0.2459893048128342,2.2888888888888888,290600.0
-118.19,34.14,47.0,2525.0,523.0,1514.0,498.0,4.3359,<1H OCEAN,5.070281124497992,0.2071287128712871,3.040160642570281,209200.0
-118.16,34.11,48.0,1091.0,236.0,632.0,234.0,3.7235,<1H OCEAN,4.662393162393163,0.2163153070577451,2.700854700854701,263600.0
-121.44,38.5,27.0,2527.0,439.0,1089.0,415.0,4.088,INLAND,6.089156626506024,0.1737237831420656,2.6240963855421686,96800.0
-122.16,37.73,52.0,1114.0,206.0,425.0,207.0,2.5625,NEAR BAY,5.381642512077295,0.1849192100538599,2.0531400966183573,175000.0
-121.6,36.81,18.0,1575.0,230.0,751.0,219.0,5.2203,<1H OCEAN,7.191780821917808,0.146031746031746,3.4292237442922375,286500.0
-117.37,33.95,32.0,2215.0,351.0,771.0,311.0,4.3542,INLAND,7.122186495176849,0.1584650112866817,2.4790996784565915,142600.0
-117.9,34.02,15.0,14058.0,2486.0,8997.0,2497.0,5.0704,<1H OCEAN,5.629955947136564,0.1768388106416275,3.6031237484981977,226200.0
-118.52,34.25,11.0,7849.0,1664.0,3561.0,1500.0,4.6625,<1H OCEAN,5.232666666666667,0.2120015288571792,2.374,290900.0
-118.13,34.09,42.0,2562.0,781.0,1936.0,687.0,2.2214,<1H OCEAN,3.729257641921397,0.304839968774395,2.8180494905385736,219000.0
-122.03,37.98,16.0,1209.0,477.0,627.0,482.0,1.3894,NEAR BAY,2.508298755186722,0.3945409429280397,1.3008298755186722,156300.0
-121.83,37.29,20.0,1649.0,408.0,1729.0,362.0,3.3833,<1H OCEAN,4.55524861878453,0.2474226804123711,4.776243093922652,115200.0
-117.99,33.81,46.0,38.0,8.0,66.0,14.0,4.1667,<1H OCEAN,2.7142857142857144,0.2105263157894736,4.714285714285714,162500.0
-116.89,32.85,16.0,1743.0,333.0,652.0,322.0,2.8906,<1H OCEAN,5.413043478260869,0.1910499139414802,2.0248447204968945,158300.0
